用户id,评论内容
1333463966,特效我太喜欢了，开头那个蛇吓我一跳哈哈哈
1051617564,最近剧荒，在看一次哈哈哈，我是觉得这部电影不错:thumbs_up:[真棒]
833158246,哇:loudly_crying_face:，把我下哭了，哈哈:grinning_face_with_smiling_eyes:
1485849480,在国产这题材里面相对来说拍的还是很不错的，值得看一看
993031993,对于网大来说这种特效和剧情节奏已经是做的很好的程度了，支持国产科幻片！
1234146465,宝宝，听的很尴尬啊
1923322053,喜欢看这种类型得电影，很惊险刺激哈哈哈:beaming_face_with_smiling_eyes:
1039945621,打卡
1846802053,惊险刺激，一直期待着
759854383,我觉得特效还阔以啊，反正蛇出来的时候我被吓到了，还有进步空间
1825554845,真的是太逼真的了吧 刚刚真的是吓到我了呀
861123231,国产剧在这个题材方面毕竟不太成熟，拍出这个水平还是不错的[大拇指][大拇指]
2054018205,这部电影还是很走心的，剧情有反转，刺激
949307360,包挂树枝出不来那个人是认真的吗？[黑线]
1747575520,太吓人了
1156029158,得到解决
336507995,胡军用
2030035090,难得一见的国产科幻片，真的觉得不错，特效也不错，良心制作
1944746441,很逼真的特效，看着有点震撼，剧情刺激害怕有意思，不错的观影体验
1465650422,还是国外的恐怖片和蟒蛇片好看
1831613892,什么鬼东西？我虽然一直拉快进，但是还是浪费了我5分钟
1465650422,为什么国内的蛇:snake:片都演的这么假啊，看到这里一点都不想看了，一点都不过瘾[弱弱][弱弱]
1249378978,没有最差了！什么玩意……
1139193572,不错[酷]
1036399625,没想到啊！我以为教授是幕后大boss，居然还有反转
1830231155,挺好看的，特效不错，特别喜欢里面的蛇，好逼真，颜值也不错，哈哈:grinning_face_with_big_eyes:
2029177372,太刺激了，九头蛇出来时真的把我吓一跳，惊险刺激
1208221003,特效很不错，那蛇出来我着实吓了一跳
1345406662,垃圾片，为什么会有那些无聊的人乱拍这些垃圾片呢
1470981765,啊啦啦啦语音
1777287823,一个字烂，拍的太假了
1453621677,非常非常的好看，建议大家观看。
1028978315,这种剧本我一天可以编几个
1012799400,不作不死，要死肯定得作
1072145296,为什么两个男人打不过一个女的，怎么可能
366458534,这还是眼镜蛇的设定呢[吐舌]
1022624879,打卡
1413707394,这可以为：大蛇3：
447378125,简直侮辱智商的电影
1515611753,打卡
1981689464,试看
1413210743,哇哦
2000490851,盗版许德拉[黑线][黑线]
1487105144,看完这个，整个人不好了，看了个什么东西:persevering_face::persevering_face::persevering_face::persevering_face::persevering_face:
478608085,女保镖叫什么啊
802851783,还可以
1383842121,不了了个人吗？
928038356,这个好看吗
555794269,演员业余，特效拙劣，编剧脑袋短路，蛇不但会开车门，还能分头行动，不缠绕只用嘴叼着猎物拖着走，那么大体积进屋子还走门真是有礼貌 ...[勉强][喷]
857648818,不好看
1382590452,剧情特效都可以就是演技太差了
1029233150, :face_with_rolling_eyes:
939092294,继续坑，坑一个是一个！
1323279066,丑女人没用
1862079074,假的不能假了，一根竿子挂住包不知道脱下包？在山上夜里还拿个迷你手电，是剧组太穷了？
3000596731,打卡
406216983,好看
1361177192,弱智
1233701302,是很假，是什么山，难道有几百公里的山，还走不出去，结局也很假
1422133362,到最后那个卢俊杰是怎么死的
432989156,好看极了 特效也棒演技不错。编不下去了。能坑一个是一个
1563673541,最后面那一段才精彩
1352456962,哈哈
1439139300,看看
1501069114,过客路过
1413570212,蛇还能自己开汽车的门，哦买噶
1183854196,大楼
1554789734,厉害
849030237,打卡
1556754990,哦？
1149625030,中国电影也就这样了
768924596,这也太好看了吧！
346102519,尼玛，进原始森林竟然穿啥的都有，也是没谁了
333110617,此仇不报那你。。发个不不不
1183854196,文件
1584457567,爱我去  我还以为白敬亭演的呢  一看不是  再见
1327507635,那个男的没有谁开枪就死哈哈神剧
1046643672,感觉全是网大里高质量的剧了，特效给力，剧情也不落俗套，值得一看
1904940384,国产大片，支持国产。制片精细，特效满满。九头蛇的制作太炫酷了。
3000596731,打卡
1174826335,期待很久了，真的好看
1554746034,看完了，观感不错，剧情刺激，看得出来导的很用心:red_heart:
1842430000,老套路
1496430835,唉，智商真有问题啊
1837667646,打卡
1517287606,简直就是俗不可耐
1252611838,这电影就应该拉去枪毙，还放个毛放
1607453894,洗黑钱的，看的我云里雾里的，
2040015737,好看
714798874,打卡
1324025462,好看
1672666106,好的
841765258,彩带把我逗乐了
1151258795,我就觉得还可以啊。。
1178732359,这个特效是真的厉害 太牛了
1445387699,特效不错，九头蛇出来的那一刻真的吓我一跳[冷][冷][冷]
1554621751,特效演技都在线，还不错
1517879099,喜欢看大蛇
1952882169,我觉得这个电影太烂了，真的没发现什么优点！[勉强]
1517879099,好刺激，我就喜欢看这种
1784543034,对这类题材很感兴趣，我觉得电影拍的很好啊，剧情反转和特效都很可以！
1129513114,太好看了
504966496,国产的怪兽片最好的是哪部？
504966496,国产怪兽片剧情和演技始终都是坑！
1080183220,五星好评 不用说了
1539086270,这女的有点变态，拿九头蛇当自己的宝宝。
1707734213,哎。能不能回本都难说
2049380324,相比于以前的粗制滥造，这个特效还是挺用心的，有待进步继续加油
1424234282,感觉这部国产的也很好看
1356688105,加油加油！国产科幻电影
1202588350,剧情挺紧凑的，特效可以打七分 整体效果不错
1486872244,唉！国产电影一直都是这样，磨磨唧唧的直接打死不就行了，非要这么磨叽干嘛
415866708,烂不烂哥不怕，就怕烂片里面没波霸
840443782,剧情烂，演技烂，特效烂
1042515686,吓死了
1303052595,假的不能再借假了
1479774540,:sleepy_face::sleepy_face:
1361833631,太棒了，惊险刺激，一直期待着，变异九头蛇，终于到了
1820955173,太差了！！！！
794158533,一定和大蛇一样好看[滑稽][滑稽][滑稽]
330328675,"这什么神仙电影 我人傻了
"
1096047033,坑死人的片子，国产片果然能骗死人
1035700858,打卡
1122720517,这特效 唉
425235501,贪欲九头蛇 
836659826,棒棒哒！！
1453074771,啦啦啦德玛西亚
1373839457,好看吗
1465579395,看看
801339543,好吓人，好好看，剧情太完美了，太精彩了，十分
1205765644,没想到啊，今年居然出了这么好看的电影，绝对能获奖
1205765644,太厉害了，真是太惊喜了
1205765644,良心剧，制作精良，剧情紧凑，特别是特效我给满分
1209387045,绝对好骗
1732602124,恶l 心
341260133,"又是科学家跑到深山老林找基因，带一群炮灰的题材。没新意。
"
1233701302,好假，几个男的还打不过一个女的不说，主要是假功夫[泪]
1146425756,看的太生气太着急了！
1551467785,经典
1779088861,蛇的素材不错   可其它演员的演技兼职掉渣 一点身临其境的感觉都没有  
1373782991,超好看
1443321891,不好看，还没大蛇一半好看
1216034449,看看开头就够了，好沙比的电影5毛特效
1967337134,这个男的是我见过最愚蠢的男人。你把割绳子割断干什么？难道一根绳子就打不了了吗，
1541288586,有谁跟我一样疑惑那个什么尹俊杰是怎么死的？
1564965653,吓人的
1049212902,打卡
1815554604,打卡
1508667834,精彩
1765489094,特效可以在真实点么:new_moon_face:
1074936964,这绝对是我喜欢的剧情
1132919087,不知道谁傻？[勉强][勉强][勉强]
834340222,9分45秒 这九头蛇还会开车门？
1094800866,有小哥在就好了
1127678851,国产片大部分都是拖拖拉拉，阴阳怪气，打几下，几个垃圾特效，而且特效是小学生水平，就是凑凑合合拍一部剧，能好吗？
1506636235,不赖不赖  制作挺良心的比上海堡垒不强点 国产电影好的起步
1356688105,还不错呢，国产科幻电影加油
1631443143,这个蛇好吓人啊，这部国产剧看着非常不错，值得看一下。
1613554853,不能因为是国产，不好的说好；不能因为是国产，好的说不好！平心而论，虽有不少小瑕疵，但在国产小成本剧里，算是不错的了。
1036399625,国产还有进步空间 但是剧情还行吧！
321424848,差评，写得男主很无能，连枪都拉不上膛，还野外，
2053032331,好看
1563567403,真垃圾浪费时间
340029178,太磨叽了，不死才怪吧
723640076,包袋子挂住了都不知道把包脱下来，还一个劲的在那拽，看着着急。神经病。
1025891138,把演员个个拍得像傻子一样
1327559284,一点都不好看了，演技太差了
1469739381,真他妈坑人，看一半就不想看了
1148381648,这个电影的特效很棒啊，挺逼真的
1771823431,还不错呀，看着紧张刺激的
1876031789,整体看下来被特效折服 我对国产大片有了新的看法
2055923824,画面太精彩了啊，特效真的太棒了
1968629032,电影挺不错的，演员演技在线，特效也还不错，最后剧情反转也让人意想不到
1457752776,看完啦，总体来说很不错，特效很逼真，蛇头出来真的吓到我了，剧情精彩
989583674,这是狗蛋啊
1332209014,这深山老林，女保镖穿个露脐装，不怕蚊虫吗
817716599,演技特效什么的不说了，看着剧情太气愤了，那个人背包被卡住了，不知道脱下来吗？非要站在那里等死？还有明明可以杀死蛇的时候又要开始装逼，让蛇复活，看着都觉得逗！非要作死……
1105753974,特效不行
740903540,什么玩意
816640550,不错
1035394678,打卡
1737971602,真的是 差的远
1503889467,不错
1584401755,就这样不尴尬吗？
714423656,不死，活着也是浪费粮食。最后一枪就在哪里磨时间。
1419524641,这蛇这么牛掰，还会开门！
801339543,蛇身上的网突然不见了？哈哈
745322643,这种电影越看越没意思
801339543,剧情太烂了。第一个大晚上发现问题不喊，自己去找？第二个明知道有危险，自己来句，你们在这里等我，我去找狗？:grinning_face_with_smiling_eyes:
801339543,教授的女学生很性感嘛
1100108060,这片子搞笑的吧？
1163839699,不会脱掉背包拿枪啊
1382695657,差评！
1847816527,垃圾电影 浪费时间
2009997728,怎么这么难看啊？
777250313,哎呀我去
1382990865,终于看完了，这演技有待提高才行啊
1303083052,这叫什么电影
1486347869,看到后来九头蛇穿破木屋的威力，谁会想到当初一个绳网一个迷你手电就把九头蛇整的无计可施，
1837446389,恐怖吓人
846021595,差评
1598973742,垃圾中的垃圾！！！
971794598,那个女的感觉来玩似的
456624195,好假啊可是还挺好看的
